Date,Regroupement,Croisement,Nom,psi_quo_pos_n
2022-10-17,Sexe,FEM,Féminin,683
2022-10-17,Sexe,INC,Inconnu,5
2022-10-17,Sexe,TOT,Total,1053
2022-10-18,Région,RSS01,01 - Bas-Saint-Laurent,30
2022-10-18,Région,RSS02,02 - Saguenay-Lac-Saint-Jean,48
2022-10-18,Région,RSS03,03 - Capitale-Nationale,81
2022-10-18,Région,RSS04,04 - Mauricie et Centre-du-Québec,94
2022-10-18,Région,RSS05,05 - Estrie,59
2022-10-18,Région,RSS06,06 - Montréal,241
2022-10-18,Région,RSS07,07 - Outaouais,9
2022-10-18,Région,RSS08,08 - Abitibi-Témiscamingue,15
2022-10-18,Région,RSS09,09 - Côte-Nord,32
2022-10-18,Région,RSS10,10 - Nord-du-Québec,1
2022-10-18,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,11
2022-10-18,Région,RSS12,12 - Chaudière-Appalaches,50
2022-10-18,Région,RSS13,13 - Laval,41
2022-10-18,Région,RSS14,14 - Lanaudière,74
2022-10-18,Région,RSS15,15 - Laurentides,79
2022-10-18,Région,RSS16,16 - Montérégie,215
2022-10-18,Région,RSS17,17 - Nunavik,0
2022-10-18,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0
2022-10-18,Région,RSS00,Inconnu,0
2022-10-18,Région,RSS98,Hors Québec,1
2022-10-18,Région,RSS99,Ensemble du Québec,1081
2022-10-18,Groupe de région,REG01,Montréal et Laval,282
2022-10-18,Groupe de région,REG02,Ceinture de Montréal,172
2022-10-18,Groupe de région,REG03,Autres régions,626
2022-10-18,Groupe de région,REG00,Inconnu,0
2022-10-18,Groupe de région,REG98,Hors Québec,1
2022-10-18,Groupe d'âge,0_9,0-9 ans,25
2022-10-18,Groupe d'âge,10_19,10-19 ans,17
2022-10-18,Groupe d'âge,20_29,20-29 ans,103
2022-10-18,Groupe d'âge,30_39,30-39 ans,144
2022-10-18,Groupe d'âge,40_49,40-49 ans,144
2022-10-18,Groupe d'âge,50_59,50-59 ans,173
2022-10-18,Groupe d'âge,60_69,60-69 ans,128
2022-10-18,Groupe d'âge,70_79,70-79 ans,155
2022-10-18,Groupe d'âge,80_89,80-89 ans,141
2022-10-18,Groupe d'âge,90_,90 ans et plus,51
2022-10-18,Groupe d'âge,INC,Inconnu,0
2022-10-18,Groupe d'âge,TOT,Total,1081
2022-10-18,Sexe,MASC,Masculin,404
2022-10-18,Sexe,FEM,Féminin,675
2022-10-18,Sexe,INC,Inconnu,2
2022-10-18,Sexe,TOT,Total,1081
2022-10-19,Région,RSS01,01 - Bas-Saint-Laurent,30
2022-10-19,Région,RSS02,02 - Saguenay-Lac-Saint-Jean,42
2022-10-19,Région,RSS03,03 - Capitale-Nationale,92
2022-10-19,Région,RSS04,04 - Mauricie et Centre-du-Québec,80
2022-10-19,Région,RSS05,05 - Estrie,59
2022-10-19,Région,RSS06,06 - Montréal,204
2022-10-19,Région,RSS07,07 - Outaouais,41
2022-10-19,Région,RSS08,08 - Abitibi-Témiscamingue,20
2022-10-19,Région,RSS09,09 - Côte-Nord,11
2022-10-19,Région,RSS10,10 - Nord-du-Québec,1
2022-10-19,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,11
2022-10-19,Région,RSS12,12 - Chaudière-Appalaches,56
2022-10-19,Région,RSS13,13 - Laval,50
2022-10-19,Région,RSS14,14 - Lanaudière,81
2022-10-19,Région,RSS15,15 - Laurentides,106
2022-10-19,Région,RSS16,16 - Montérégie,142
2022-10-19,Région,RSS17,17 - Nunavik,1
2022-10-19,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0
2022-10-19,Région,RSS00,Inconnu,0
2022-10-19,Région,RSS98,Hors Québec,0
2022-10-19,Région,RSS99,Ensemble du Québec,1027
2022-10-19,Groupe de région,REG01,Montréal et Laval,254
2022-10-19,Groupe de région,REG02,Ceinture de Montréal,181
2022-10-19,Groupe de région,REG03,Autres régions,592
2022-10-19,Groupe de région,REG00,Inconnu,0
2022-10-19,Groupe de région,REG98,Hors Québec,0
2022-10-19,Groupe d'âge,0_9,0-9 ans,20
2022-10-19,Groupe d'âge,10_19,10-19 ans,14
2022-10-19,Groupe d'âge,20_29,20-29 ans,113
2022-10-19,Groupe d'âge,30_39,30-39 ans,143
2022-10-19,Groupe d'âge,40_49,40-49 ans,142
2022-10-19,Groupe d'âge,50_59,50-59 ans,152
2022-10-19,Groupe d'âge,60_69,60-69 ans,119
2022-10-19,Groupe d'âge,70_79,70-79 ans,143
2022-10-19,Groupe d'âge,80_89,80-89 ans,132
2022-10-19,Groupe d'âge,90_,90 ans et plus,49
2022-10-19,Groupe d'âge,INC,Inconnu,0
2022-10-19,Groupe d'âge,TOT,Total,1027
2022-10-19,Sexe,MASC,Masculin,322
2022-10-19,Sexe,FEM,Féminin,702
2022-10-19,Sexe,INC,Inconnu,3
2022-10-19,Sexe,TOT,Total,1027
2022-10-20,Région,RSS01,01 - Bas-Saint-Laurent,33
2022-10-20,Région,RSS02,02 - Saguenay-Lac-Saint-Jean,41
2022-10-20,Région,RSS03,03 - Capitale-Nationale,73
2022-10-20,Région,RSS04,04 - Mauricie et Centre-du-Québec,53
2022-10-20,Région,RSS05,05 - Estrie,52
2022-10-20,Région,RSS06,06 - Montréal,168
2022-10-20,Région,RSS07,07 - Outaouais,41
2022-10-20,Région,RSS08,08 - Abitibi-Témiscamingue,17
2022-10-20,Région,RSS09,09 - Côte-Nord,17
2022-10-20,Région,RSS10,10 - Nord-du-Québec,0
2022-10-20,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,9
2022-10-20,Région,RSS12,12 - Chaudière-Appalaches,41
2022-10-20,Région,RSS13,13 - Laval,43
2022-10-20,Région,RSS14,14 - Lanaudière,51
2022-10-20,Région,RSS15,15 - Laurentides,80
2022-10-20,Région,RSS16,16 - Montérégie,181
2022-10-20,Région,RSS17,17 - Nunavik,1
2022-10-20,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,2
2022-10-20,Région,RSS00,Inconnu,0
2022-10-20,Région,RSS98,Hors Québec,2
2022-10-20,Région,RSS99,Ensemble du Québec,905
2022-10-20,Groupe de région,REG01,Montréal et Laval,211
2022-10-20,Groupe de région,REG02,Ceinture de Montréal,160
2022-10-20,Groupe de région,REG03,Autres régions,532
2022-10-20,Groupe de région,REG00,Inconnu,0
2022-10-20,Groupe de région,REG98,Hors Québec,2
2022-10-20,Groupe d'âge,0_9,0-9 ans,18
2022-10-20,Groupe d'âge,10_19,10-19 ans,9
2022-10-20,Groupe d'âge,20_29,20-29 ans,80
2022-10-20,Groupe d'âge,30_39,30-39 ans,138
2022-10-20,Groupe d'âge,40_49,40-49 ans,110
2022-10-20,Groupe d'âge,50_59,50-59 ans,146
2022-10-20,Groupe d'âge,60_69,60-69 ans,121
2022-10-20,Groupe d'âge,70_79,70-79 ans,130
2022-10-20,Groupe d'âge,80_89,80-89 ans,104
2022-10-20,Groupe d'âge,90_,90 ans et plus,49
2022-10-20,Groupe d'âge,INC,Inconnu,0
2022-10-20,Groupe d'âge,TOT,Total,905
2022-10-20,Sexe,MASC,Masculin,283
2022-10-20,Sexe,FEM,Féminin,620
2022-10-20,Sexe,INC,Inconnu,2
2022-10-20,Sexe,TOT,Total,905
2022-10-21,Région,RSS01,01 - Bas-Saint-Laurent,18
2022-10-21,Région,RSS02,02 - Saguenay-Lac-Saint-Jean,28
2022-10-21,Région,RSS03,03 - Capitale-Nationale,75
2022-10-21,Région,RSS04,04 - Mauricie et Centre-du-Québec,53
2022-10-21,Région,RSS05,05 - Estrie,42
2022-10-21,Région,RSS06,06 - Montréal,163
2022-10-21,Région,RSS07,07 - Outaouais,27
2022-10-21,Région,RSS08,08 - Abitibi-Témiscamingue,14
2022-10-21,Région,RSS09,09 - Côte-Nord,13
2022-10-21,Région,RSS10,10 - Nord-du-Québec,3
2022-10-21,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,5
2022-10-21,Région,RSS12,12 - Chaudière-Appalaches,35
2022-10-21,Région,RSS13,13 - Laval,17
2022-10-21,Région,RSS14,14 - Lanaudière,48
2022-10-21,Région,RSS15,15 - Laurentides,63
2022-10-21,Région,RSS16,16 - Montérégie,151
2022-10-21,Région,RSS17,17 - Nunavik,2
2022-10-21,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,1
2022-10-21,Région,RSS00,Inconnu,2
2022-10-21,Région,RSS98,Hors Québec,2
2022-10-21,Région,RSS99,Ensemble du Québec,762
2022-10-21,Groupe de région,REG01,Montréal et Laval,180
2022-10-21,Groupe de région,REG02,Ceinture de Montréal,133
2022-10-21,Groupe de région,REG03,Autres régions,445
2022-10-21,Groupe de région,REG00,Inconnu,2
2022-10-21,Groupe de région,REG98,Hors Québec,2
2022-10-21,Groupe d'âge,0_9,0-9 ans,19
2022-10-21,Groupe d'âge,10_19,10-19 ans,14
2022-10-21,Groupe d'âge,20_29,20-29 ans,61
2022-10-21,Groupe d'âge,30_39,30-39 ans,106
2022-10-21,Groupe d'âge,40_49,40-49 ans,101
2022-10-21,Groupe d'âge,50_59,50-59 ans,112
2022-10-21,Groupe d'âge,60_69,60-69 ans,79
2022-10-21,Groupe d'âge,70_79,70-79 ans,113
2022-10-21,Groupe d'âge,80_89,80-89 ans,109
2022-10-21,Groupe d'âge,90_,90 ans et plus,48
2022-10-21,Groupe d'âge,INC,Inconnu,0
2022-10-21,Groupe d'âge,TOT,Total,762
2022-10-21,Sexe,MASC,Masculin,273
2022-10-21,Sexe,FEM,Féminin,486
2022-10-21,Sexe,INC,Inconnu,3
2022-10-21,Sexe,TOT,Total,762
2022-10-22,Région,RSS01,01 - Bas-Saint-Laurent,19
2022-10-22,Région,RSS02,02 - Saguenay-Lac-Saint-Jean,29
2022-10-22,Région,RSS03,03 - Capitale-Nationale,61
2022-10-22,Région,RSS04,04 - Mauricie et Centre-du-Québec,34
2022-10-22,Région,RSS05,05 - Estrie,35
2022-10-22,Région,RSS06,06 - Montréal,123
2022-10-22,Région,RSS07,07 - Outaouais,17
2022-10-22,Région,RSS08,08 - Abitibi-Témiscamingue,8
2022-10-22,Région,RSS09,09 - Côte-Nord,9
2022-10-22,Région,RSS10,10 - Nord-du-Québec,0
2022-10-22,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,6
2022-10-22,Région,RSS12,12 - Chaudière-Appalaches,24
2022-10-22,Région,RSS13,13 - Laval,30
2022-10-22,Région,RSS14,14 - Lanaudière,31
2022-10-22,Région,RSS15,15 - Laurentides,52
2022-10-22,Région,RSS16,16 - Montérégie,111
2022-10-22,Région,RSS17,17 - Nunavik,0
2022-10-22,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0
2022-10-22,Région,RSS00,Inconnu,1
2022-10-22,Région,RSS98,Hors Québec,1
2022-10-22,Région,RSS99,Ensemble du Québec,591
2022-10-22,Groupe de région,REG01,Montréal et Laval,153
2022-10-22,Groupe de région,REG02,Ceinture de Montréal,93
2022-10-22,Groupe de région,REG03,Autres régions,343
2022-10-22,Groupe de région,REG00,Inconnu,1
2022-10-22,Groupe de région,REG98,Hors Québec,1
2022-10-22,Groupe d'âge,0_9,0-9 ans,19
2022-10-22,Groupe d'âge,10_19,10-19 ans,4
2022-10-22,Groupe d'âge,20_29,20-29 ans,50
2022-10-22,Groupe d'âge,30_39,30-39 ans,81
2022-10-22,Groupe d'âge,40_49,40-49 ans,86
2022-10-22,Groupe d'âge,50_59,50-59 ans,75
2022-10-22,Groupe d'âge,60_69,60-69 ans,59
2022-10-22,Groupe d'âge,70_79,70-79 ans,88
2022-10-22,Groupe d'âge,80_89,80-89 ans,83
2022-10-22,Groupe d'âge,90_,90 ans et plus,46
2022-10-22,Groupe d'âge,INC,Inconnu,0
2022-10-22,Groupe d'âge,TOT,Total,591
2022-10-22,Sexe,MASC,Masculin,208
2022-10-22,Sexe,FEM,Féminin,381
2022-10-22,Sexe,INC,Inconnu,2
2022-10-22,Sexe,TOT,Total,591
2022-10-23,Région,RSS01,01 - Bas-Saint-Laurent,24
2022-10-23,Région,RSS02,02 - Saguenay-Lac-Saint-Jean,14
2022-10-23,Région,RSS03,03 - Capitale-Nationale,63
2022-10-23,Région,RSS04,04 - Mauricie et Centre-du-Québec,47
2022-10-23,Région,RSS05,05 - Estrie,29
2022-10-23,Région,RSS06,06 - Montréal,108
2022-10-23,Région,RSS07,07 - Outaouais,19
2022-10-23,Région,RSS08,08 - Abitibi-Témiscamingue,17
2022-10-23,Région,RSS09,09 - Côte-Nord,9
2022-10-23,Région,RSS10,10 - Nord-du-Québec,1
2022-10-23,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,8
2022-10-23,Région,RSS12,12 - Chaudière-Appalaches,23
2022-10-23,Région,RSS13,13 - Laval,34
2022-10-23,Région,RSS14,14 - Lanaudière,33
2022-10-23,Région,RSS15,15 - Laurentides,56
2022-10-23,Région,RSS16,16 - Montérégie,109
2022-10-23,Région,RSS17,17 - Nunavik,0
2022-10-23,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0
2022-10-23,Région,RSS00,Inconnu,0
2022-10-23,Région,RSS98,Hors Québec,2
2022-10-23,Région,RSS99,Ensemble du Québec,596
2022-10-23,Groupe de région,REG01,Montréal et Laval,142
2022-10-23,Groupe de région,REG02,Ceinture de Montréal,113
2022-10-23,Groupe de région,REG03,Autres régions,339
2022-10-23,Groupe de région,REG00,Inconnu,0
2022-10-23,Groupe de région,REG98,Hors Québec,2
2022-10-23,Groupe d'âge,0_9,0-9 ans,15
2022-10-23,Groupe d'âge,10_19,10-19 ans,10
2022-10-23,Groupe d'âge,20_29,20-29 ans,50
2022-10-23,Groupe d'âge,30_39,30-39 ans,81
2022-10-23,Groupe d'âge,40_49,40-49 ans,82
2022-10-23,Groupe d'âge,50_59,50-59 ans,88
2022-10-23,Groupe d'âge,60_69,60-69 ans,67
2022-10-23,Groupe d'âge,70_79,70-79 ans,82
2022-10-23,Groupe d'âge,80_89,80-89 ans,75
2022-10-23,Groupe d'âge,90_,90 ans et plus,46
2022-10-23,Groupe d'âge,INC,Inconnu,0
2022-10-23,Groupe d'âge,TOT,Total,596
2022-10-23,Sexe,MASC,Masculin,214
2022-10-23,Sexe,FEM,Féminin,380
2022-10-23,Sexe,INC,Inconnu,2
2022-10-23,Sexe,TOT,Total,596
2022-10-24,Région,RSS01,01 - Bas-Saint-Laurent,40
2022-10-24,Région,RSS02,02 - Saguenay-Lac-Saint-Jean,42
2022-10-24,Région,RSS03,03 - Capitale-Nationale,83
2022-10-24,Région,RSS04,04 - Mauricie et Centre-du-Québec,71
2022-10-24,Région,RSS05,05 - Estrie,48
2022-10-24,Région,RSS06,06 - Montréal,247
2022-10-24,Région,RSS07,07 - Outaouais,24
2022-10-24,Région,RSS08,08 - Abitibi-Témiscamingue,27
2022-10-24,Région,RSS09,09 - Côte-Nord,16
2022-10-24,Région,RSS10,10 - Nord-du-Québec,2
2022-10-24,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,13
2022-10-24,Région,RSS12,12 - Chaudière-Appalaches,52
2022-10-24,Région,RSS13,13 - Laval,53
2022-10-24,Région,RSS14,14 - Lanaudière,75
2022-10-24,Région,RSS15,15 - Laurentides,111
2022-10-24,Région,RSS16,16 - Montérégie,158
2022-10-24,Région,RSS17,17 - Nunavik,2
2022-10-24,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0
2022-10-24,Région,RSS00,Inconnu,1
2022-10-24,Région,RSS98,Hors Québec,1
2022-10-24,Région,RSS99,Ensemble du Québec,1066
2022-10-24,Groupe de région,REG01,Montréal et Laval,300
2022-10-24,Groupe de région,REG02,Ceinture de Montréal,202
2022-10-24,Groupe de région,REG03,Autres régions,562
2022-10-24,Groupe de région,REG00,Inconnu,1
2022-10-24,Groupe de région,REG98,Hors Québec,1
2022-10-24,Groupe d'âge,0_9,0-9 ans,24
2022-10-24,Groupe d'âge,10_19,10-19 ans,22
2022-10-24,Groupe d'âge,20_29,20-29 ans,79
2022-10-24,Groupe d'âge,30_39,30-39 ans,139
2022-10-24,Groupe d'âge,40_49,40-49 ans,187
2022-10-24,Groupe d'âge,50_59,50-59 ans,156
2022-10-24,Groupe d'âge,60_69,60-69 ans,111
2022-10-24,Groupe d'âge,70_79,70-79 ans,152
2022-10-24,Groupe d'âge,80_89,80-89 ans,132
2022-10-24,Groupe d'âge,90_,90 ans et plus,64
2022-10-24,Groupe d'âge,INC,Inconnu,0
2022-10-24,Groupe d'âge,TOT,Total,1066
2022-10-24,Sexe,MASC,Masculin,385
2022-10-24,Sexe,FEM,Féminin,676
2022-10-24,Sexe,INC,Inconnu,5
2022-10-24,Sexe,TOT,Total,1066
2022-10-25,Région,RSS01,01 - Bas-Saint-Laurent,23
2022-10-25,Région,RSS02,02 - Saguenay-Lac-Saint-Jean,38
2022-10-25,Région,RSS03,03 - Capitale-Nationale,75
2022-10-25,Région,RSS04,04 - Mauricie et Centre-du-Québec,50
2022-10-25,Région,RSS05,05 - Estrie,63
2022-10-25,Région,RSS06,06 - Montréal,241
2022-10-25,Région,RSS07,07 - Outaouais,41
2022-10-25,Région,RSS08,08 - Abitibi-Témiscamingue,14
2022-10-25,Région,RSS09,09 - Côte-Nord,13
2022-10-25,Région,RSS10,10 - Nord-du-Québec,6
2022-10-25,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,10
2022-10-25,Région,RSS12,12 - Chaudière-Appalaches,49
2022-10-25,Région,RSS13,13 - Laval,35
2022-10-25,Région,RSS14,14 - Lanaudière,78
2022-10-25,Région,RSS15,15 - Laurentides,80
2022-10-25,Région,RSS16,16 - Montérégie,187
2022-10-25,Région,RSS17,17 - Nunavik,4
2022-10-25,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,2
2022-10-25,Région,RSS00,Inconnu,0
2022-10-25,Région,RSS98,Hors Québec,2
2022-10-25,Région,RSS99,Ensemble du Québec,1011
2022-10-25,Groupe de région,REG01,Montréal et Laval,276
2022-10-25,Groupe de région,REG02,Ceinture de Montréal,187
2022-10-25,Groupe de région,REG03,Autres régions,546
2022-10-25,Groupe de région,REG00,Inconnu,0
2022-10-25,Groupe de région,REG98,Hors Québec,2
2022-10-25,Groupe d'âge,0_9,0-9 ans,25
2022-10-25,Groupe d'âge,10_19,10-19 ans,11
2022-10-25,Groupe d'âge,20_29,20-29 ans,90
2022-10-25,Groupe d'âge,30_39,30-39 ans,144
2022-10-25,Groupe d'âge,40_49,40-49 ans,152
2022-10-25,Groupe d'âge,50_59,50-59 ans,143
2022-10-25,Groupe d'âge,60_69,60-69 ans,118
2022-10-25,Groupe d'âge,70_79,70-79 ans,136
2022-10-25,Groupe d'âge,80_89,80-89 ans,135
2022-10-25,Groupe d'âge,90_,90 ans et plus,57
2022-10-25,Groupe d'âge,INC,Inconnu,0
2022-10-25,Groupe d'âge,TOT,Total,1011
2022-10-25,Sexe,MASC,Masculin,328
2022-10-25,Sexe,FEM,Féminin,680
2022-10-25,Sexe,INC,Inconnu,3
2022-10-25,Sexe,TOT,Total,1011
2022-10-26,Région,RSS01,01 - Bas-Saint-Laurent,34
2022-10-26,Région,RSS02,02 - Saguenay-Lac-Saint-Jean,38
2022-10-26,Région,RSS03,03 - Capitale-Nationale,63
2022-10-26,Région,RSS04,04 - Mauricie et Centre-du-Québec,70
2022-10-26,Région,RSS05,05 - Estrie,52
2022-10-26,Région,RSS06,06 - Montréal,251
2022-10-26,Région,RSS07,07 - Outaouais,34
2022-10-26,Région,RSS08,08 - Abitibi-Témiscamingue,18
2022-10-26,Région,RSS09,09 - Côte-Nord,15
2022-10-26,Région,RSS10,10 - Nord-du-Québec,3
2022-10-26,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,15
2022-10-26,Région,RSS12,12 - Chaudière-Appalaches,54
2022-10-26,Région,RSS13,13 - Laval,58
2022-10-26,Région,RSS14,14 - Lanaudière,55
2022-10-26,Région,RSS15,15 - Laurentides,73
2022-10-26,Région,RSS16,16 - Montérégie,153
2022-10-26,Région,RSS17,17 - Nunavik,1
2022-10-26,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,1
2022-10-26,Région,RSS00,Inconnu,1
2022-10-26,Région,RSS98,Hors Québec,0
2022-10-26,Région,RSS99,Ensemble du Québec,989
2022-10-26,Groupe de région,REG01,Montréal et Laval,309
2022-10-26,Groupe de région,REG02,Ceinture de Montréal,164
2022-10-26,Groupe de région,REG03,Autres régions,515
2022-10-26,Groupe de région,REG00,Inconnu,1
2022-10-26,Groupe de région,REG98,Hors Québec,0
2022-10-26,Groupe d'âge,0_9,0-9 ans,38
2022-10-26,Groupe d'âge,10_19,10-19 ans,15
2022-10-26,Groupe d'âge,20_29,20-29 ans,92
2022-10-26,Groupe d'âge,30_39,30-39 ans,131
2022-10-26,Groupe d'âge,40_49,40-49 ans,129
2022-10-26,Groupe d'âge,50_59,50-59 ans,141
2022-10-26,Groupe d'âge,60_69,60-69 ans,97
2022-10-26,Groupe d'âge,70_79,70-79 ans,133
2022-10-26,Groupe d'âge,80_89,80-89 ans,147
2022-10-26,Groupe d'âge,90_,90 ans et plus,66
2022-10-26,Groupe d'âge,INC,Inconnu,0
2022-10-26,Groupe d'âge,TOT,Total,989
2022-10-26,Sexe,MASC,Masculin,319
2022-10-26,Sexe,FEM,Féminin,666
2022-10-26,Sexe,INC,Inconnu,4
2022-10-26,Sexe,TOT,Total,989
2022-10-27,Région,RSS01,01 - Bas-Saint-Laurent,30
2022-10-27,Région,RSS02,02 - Saguenay-Lac-Saint-Jean,25
2022-10-27,Région,RSS03,03 - Capitale-Nationale,88
2022-10-27,Région,RSS04,04 - Mauricie et Centre-du-Québec,71
2022-10-27,Région,RSS05,05 - Estrie,53
2022-10-27,Région,RSS06,06 - Montréal,231
2022-10-27,Région,RSS07,07 - Outaouais,45
2022-10-27,Région,RSS08,08 - Abitibi-Témiscamingue,23
2022-10-27,Région,RSS09,09 - Côte-Nord,10
2022-10-27,Région,RSS10,10 - Nord-du-Québec,0
2022-10-27,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,8
2022-10-27,Région,RSS12,12 - Chaudière-Appalaches,39
2022-10-27,Région,RSS13,13 - Laval,39
2022-10-27,Région,RSS14,14 - Lanaudière,40
2022-10-27,Région,RSS15,15 - Laurentides,72
2022-10-27,Région,RSS16,16 - Montérégie,154
2022-10-27,Région,RSS17,17 - Nunavik,2
2022-10-27,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0
2022-10-27,Région,RSS00,Inconnu,2
2022-10-27,Région,RSS98,Hors Québec,2
2022-10-27,Région,RSS99,Ensemble du Québec,934
2022-10-27,Groupe de région,REG01,Montréal et Laval,270
2022-10-27,Groupe de région,REG02,Ceinture de Montréal,149
2022-10-27,Groupe de région,REG03,Autres régions,511
2022-10-27,Groupe de région,REG00,Inconnu,2
2022-10-27,Groupe de région,REG98,Hors Québec,2
2022-10-27,Groupe d'âge,0_9,0-9 ans,22
2022-10-27,Groupe d'âge,10_19,10-19 ans,14
2022-10-27,Groupe d'âge,20_29,20-29 ans,77
2022-10-27,Groupe d'âge,30_39,30-39 ans,123
2022-10-27,Groupe d'âge,40_49,40-49 ans,134
2022-10-27,Groupe d'âge,50_59,50-59 ans,121
2022-10-27,Groupe d'âge,60_69,60-69 ans,102
2022-10-27,Groupe d'âge,70_79,70-79 ans,140
2022-10-27,Groupe d'âge,80_89,80-89 ans,127
2022-10-27,Groupe d'âge,90_,90 ans et plus,74
2022-10-27,Groupe d'âge,INC,Inconnu,0
2022-10-27,Groupe d'âge,TOT,Total,934
2022-10-27,Sexe,MASC,Masculin,337
2022-10-27,Sexe,FEM,Féminin,594
2022-10-27,Sexe,INC,Inconnu,3
2022-10-27,Sexe,TOT,Total,934
2022-10-28,Région,RSS01,01 - Bas-Saint-Laurent,38
2022-10-28,Région,RSS02,02 - Saguenay-Lac-Saint-Jean,30
2022-10-28,Région,RSS03,03 - Capitale-Nationale,69
2022-10-28,Région,RSS04,04 - Mauricie et Centre-du-Québec,58
2022-10-28,Région,RSS05,05 - Estrie,50
2022-10-28,Région,RSS06,06 - Montréal,153
2022-10-28,Région,RSS07,07 - Outaouais,27
2022-10-28,Région,RSS08,08 - Abitibi-Témiscamingue,7
2022-10-28,Région,RSS09,09 - Côte-Nord,12
2022-10-28,Région,RSS10,10 - Nord-du-Québec,4
2022-10-28,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,12
2022-10-28,Région,RSS12,12 - Chaudière-Appalaches,41
2022-10-28,Région,RSS13,13 - Laval,31
2022-10-28,Région,RSS14,14 - Lanaudière,67
2022-10-28,Région,RSS15,15 - Laurentides,70
2022-10-28,Région,RSS16,16 - Montérégie,160
2022-10-28,Région,RSS17,17 - Nunavik,0
2022-10-28,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,4
2022-10-28,Région,RSS00,Inconnu,0
2022-10-28,Région,RSS98,Hors Québec,2
2022-10-28,Région,RSS99,Ensemble du Québec,835
2022-10-28,Groupe de région,REG01,Montréal et Laval,184
2022-10-28,Groupe de région,REG02,Ceinture de Montréal,172
2022-10-28,Groupe de région,REG03,Autres régions,477
2022-10-28,Groupe de région,REG00,Inconnu,0
2022-10-28,Groupe de région,REG98,Hors Québec,2
2022-10-28,Groupe d'âge,0_9,0-9 ans,20
2022-10-28,Groupe d'âge,10_19,10-19 ans,15
2022-10-28,Groupe d'âge,20_29,20-29 ans,70
2022-10-28,Groupe d'âge,30_39,30-39 ans,107
2022-10-28,Groupe d'âge,40_49,40-49 ans,119
2022-10-28,Groupe d'âge,50_59,50-59 ans,110
2022-10-28,Groupe d'âge,60_69,60-69 ans,81
2022-10-28,Groupe d'âge,70_79,70-79 ans,119
2022-10-28,Groupe d'âge,80_89,80-89 ans,126
2022-10-28,Groupe d'âge,90_,90 ans et plus,67
2022-10-28,Groupe d'âge,INC,Inconnu,1
2022-10-28,Groupe d'âge,TOT,Total,835
2022-10-28,Sexe,MASC,Masculin,260
2022-10-28,Sexe,FEM,Féminin,572
