mu,inc,y
463.9759338427762,462.67399279470555,491.0
463.4543887122205,462.15536310814787,1075.0
462.9340112481931,461.6378842226695,969.0
462.4147946967959,461.1215495254146,1033.0
461.89673236065613,460.606352458708,820.0
461.3798175983362,460.092286519357,899.0
460.8640438237073,459.57934525772,942.0
460.3494045053549,459.0675222777063,860.0
459.83589316591673,458.5568112350302,986.0
459.32350338152116,458.0472058384912,1264.0
458.8122287812557,457.5386998477625,1151.0
458.30206304652506,457.03128707339056,1305.0
457.7929999104801,456.5249613764463,1331.0
457.2850331574798,456.0197166678263,1244.0
456.7781566225103,455.51554690743797,1108.0
456.27236419062234,455.0124461040832,1220.0
455.767649796464,454.5104083152255,1942.0
455.2640074237395,454.00942764547653,1612.0
454.76143110460407,453.5094982465962,2272.0
454.25991491920945,453.0106143177254,1903.0
453.75945299515564,452.51277010317426,1658.0
453.26003950702733,452.0159598942846,1413.0
452.7616686758806,451.5201780262869,1418.0
452.26433476873416,451.0254188802792,1542.0
451.7680320980801,450.53167688066605,1555.0
451.2727550214083,450.0389464965556,1682.0
450.77849794076747,449.54722223989666,1432.0
450.2852553023227,449.0564986661775,1230.0
449.7930215958024,448.5667703720974,1056.0
449.301791354073,448.07803199789487,1154.0
448.8115591527643,447.5902782245539,1273.0
448.32231960973263,447.10350377415307,1135.0
447.8340673846649,446.61770341009833,1057.0
447.3467971787034,446.132871935959,1234.0
446.860503733919,445.64900419453625,840.0
446.3751818329454,445.16609506937675,904.0
445.89082629852726,444.68413948162924,1037.0
445.4074319931909,444.20313239318784,1104.0
444.9249938187829,443.723068801919,1140.0
444.44350671602655,443.2439437455032,1100.0
443.9629656642218,442.7657522982918,1113.0
443.48336568080134,442.28848957200535,895.0
443.00470182101947,441.8121507157339,836.0
442.52696917746925,441.33673091360833,855.0
442.05016287967527,440.8622253870126,885.0
441.5742780939062,440.38862939341925,927.0
441.0993100226682,439.915938223945,1015.0
440.6252539043779,439.4441472068429,1022.0
440.15210501305023,438.9732517034281,718.0
439.6798586578758,438.5032471101731,683.0
439.20851018285884,438.0341288568452,729.0
438.73805496656007,437.5658924081363,818.0
438.26848842176247,437.09853326086886,867.0
437.7998059950139,436.63204694504384,892.0
437.3320031664111,436.1664290243061,886.0
436.86507544924524,435.7016750933835,626.0
436.3990183896774,435.23778078029864,539.0
435.9338275663815,434.77474174345843,562.0
435.4694985902604,434.31255367421545,618.0
435.00602710416956,433.85121229395736,786.0
434.54340878254817,433.39071335538756,618.0
434.0816393311592,432.9310526418267,591.0
433.62071448677887,432.4722259666305,431.0
433.16063001687553,432.01422917318996,376.0
432.70138171936276,431.55705813493114,380.0
432.24296542228717,431.1007087541511,459.0
431.78537698352875,430.6451769627165,452.0
431.32861229053515,430.190458721132,428.0
430.87266726002815,429.7365500185406,376.0
430.41753783772464,429.28344687237404,317.0
